id,first_name,last_name,gender,birth_date,hire_date,termination_date,status,position_id,manager_id
6d37f325-330e-4403-b610-2d9546373f38,Antony,Mcdaniel,non-binary,1993-05-03,2017-10-01,2019-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
6021e51f-269d-4b5e-9f8f-a8e443f6e3d8,Brooks,Farmer,non-binary,1983-01-31,2017-11-01,2017-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
4929f7e2-f411-48f8-a450-3b9540e49665,Isaura,Wilkerson,non-binary,1978-07-07,2017-11-01,2022-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
2a9b4b87-43cc-46c3-a081-e1466140a1e8,Madalyn,Washington,male,1995-02-06,2017-11-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
785f2f48-edcc-42e0-8cd3-7b376f4884e8,Lawerence,Mccullough,female,1976-05-20,2017-12-01,,Active,3945373d-5f7a-4b78-80d6-b33d3e89ddfb,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
15a23f31-9610-4324-bd8b-d37035a61d40,Bobette,Tanner,non-binary,1984-03-01,2018-03-01,2020-08-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
95345a88-7d4e-4f8d-abcb-b2a253aca1c4,Dannielle,Bell,non-binary,1989-04-03,2018-03-01,2024-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
a96563ac-f41f-4d57-8f8d-bb9e2ed6ec38,Tyesha,Norris,male,1987-01-25,2018-03-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
bf21c28a-890a-45f9-ad05-cfd4d81d6252,Sena,Higgins,female,1990-08-17,2018-04-01,2020-07-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
935409eb-c9e8-46b0-9af0-92a7cdd4ca37,Margart,Munoz,female,1984-09-22,2018-05-01,2021-08-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
3adb715b-eb1a-4763-bb42-63f4afde27b4,Loura,Bridges,female,1996-12-11,2018-05-01,2023-05-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
08c88373-8c94-42ee-8b19-54e8cfb85384,Hilton,Huber,male,1989-08-31,2018-05-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
7f4be8cf-bf5f-4925-b7d2-02a84476577f,Wade,Tucker,non-binary,1973-06-08,2018-06-01,2023-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
afa67966-efc2-4466-8060-74ed7d89eb8d,Irwin,Anthony,male,1988-08-24,2018-07-01,2018-08-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
4d02dccf-edf8-4fbb-8564-0e8a8b1dbc6b,Solange,Mcfadden,non-binary,1970-03-07,2018-07-01,2020-07-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
beccf763-fd1a-479c-8849-107aabd9b382,Tesha,Roman,non-binary,1988-10-07,2018-07-01,2020-09-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
1ec129d9-6b0e-4cd8-a3e1-b932278db030,Claudio,Good,female,1968-04-03,2018-07-01,2021-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
782c340e-360a-41d5-8b6f-273e1bbd6399,Brittanie,Garza,female,1982-01-22,2018-07-01,,Active,d346aab5-5028-48bd-b2d8-0d45eb9569e0,a16cff46-d4fc-46a0-b3ad-0ea3c1a5520c
b6c6f034-de6e-47eb-a3ab-fcadded8d19f,Jeffie,Alford,non-binary,1990-06-05,2018-08-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
b7d852fc-e2a4-4db2-b590-8ae1fa0edf53,Hyman,Morse,non-binary,1995-09-11,2018-08-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
85b31ddd-ae1c-4159-aba0-bbe0ee3722f8,Annalisa,Hanson,male,1988-03-22,2018-08-01,,Active,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
4de37caf-8a6a-4ed4-b541-72a3131c296a,Harley,Mercado,non-binary,1990-06-26,2018-09-01,2020-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
d61d5678-63c9-4f57-8850-237cbfd60ff5,Laticia,Morton,female,1978-04-16,2018-11-01,2024-11-30,Terminated,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
84ad75e2-a132-4131-8634-d9ae4475feba,Leroy,Burch,male,1977-07-20,2018-12-01,2018-12-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
39c57692-4ce2-4c19-91b5-4437c5cfd05a,Gil,Norton,non-binary,1977-11-17,2018-12-01,2018-12-31,Terminated,b955e70e-c842-422a-90de-f3841bd1b14c,783cb8c5-0b77-478d-abee-6ba43437f237
33ea7685-534e-4016-b353-e85e853cc0f1,Verdell,Moreno,male,1966-04-14,2018-12-01,2021-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
51e873e7-e893-48fb-aa40-9ee0c2411b6b,Lorenzo,Richmond,female,1974-02-06,2018-12-01,,Active,25f7a622-64f5-49b5-9256-cd7bedf9f2db,f9751221-4940-49bb-94cb-a9ef282abe67
a29977e6-84aa-4272-8ecc-49fa02d94bef,Sharice,Holt,non-binary,1981-08-03,2019-01-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
53cfa84a-3190-4f32-8c45-2bf0541b5715,Hugh,Mcpherson,female,1975-02-25,2019-01-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
472bba88-3a3a-46c0-88b9-ef1cacf36741,Bok,George,male,1992-10-29,2019-02-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
3fd82336-6719-46f6-9b7e-1ac0cda71407,Rebbecca,David,non-binary,1989-04-27,2019-03-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
eb82fc7d-d759-413e-a57a-b501f566e655,Asa,Reese,non-binary,1995-08-14,2019-04-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
18b5a401-c0d9-44fb-bd2b-1d0e3f9918db,Kelvin,Valdez,non-binary,1997-01-28,2019-04-01,,Active,1ee4bd5e-6f3c-4abb-b5ea-ee2f64d07285,2535fd4c-77f5-4980-8bdb-1b89a5687cc5
2df60c61-e54d-474f-9bef-3530880e4f24,Taisha,Craig,non-binary,1990-07-15,2019-05-01,2021-07-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
462af756-e8b8-4e94-8e71-e98a0c10e2d0,Shela,Browning,male,1992-03-20,2019-05-01,2023-07-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
62ab1168-62bb-4edc-8023-898276f27c86,Columbus,Byrd,non-binary,1995-09-01,2019-05-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
5f75eafb-a6f3-4bb9-adc3-161a9f3777d5,Ricarda,Charles,non-binary,1990-01-25,2019-06-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
1c118067-1c42-4d74-90d2-9e66b5c32923,Arlyne,Anthony,non-binary,1973-06-05,2019-08-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
e7bca636-f1cc-42bf-8570-a1eac259278f,Mauricio,Wiggins,female,1979-10-01,2019-09-01,2019-10-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
05414c6c-8130-41ec-97b3-fb7af7f3b8db,Margareta,Davis,non-binary,1987-02-19,2019-09-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
eb3439a1-258e-4b5f-8bd9-83dbbf80b4e3,Danika,Page,male,1993-10-25,2019-09-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
3ad0b7e6-b1b6-433b-9aa3-33ce4ee5e3ae,Nathan,Brock,non-binary,1997-10-24,2019-10-01,2022-11-30,Terminated,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
bd06357e-0c82-4bb2-a1f1-2d5b780a895a,Lesley,Wagner,non-binary,1995-03-09,2019-10-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
2c16d206-3f4e-4c25-bfbf-01309e8e9bb9,Johnette,Maynard,non-binary,1983-08-23,2019-10-01,,Active,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
638ceb88-b69b-4d89-af29-07509e5bd01d,Kieth,Cash,male,1988-01-23,2019-11-01,2024-11-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
5f6b29ed-c1b5-4c41-8fa7-66694b958ed3,Grazyna,Delgado,non-binary,1976-09-04,2019-11-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
98c538b4-c4f6-4255-92d0-535a41d9ac78,Sheba,Boyle,female,1968-04-19,2019-12-01,2023-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
6f4b3af2-02b5-485d-9ec2-845e7d284306,Chet,Henson,female,1976-11-23,2019-12-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
f4e3622c-adc2-4bcb-a695-90fc40b933a4,Annice,Talley,non-binary,1973-12-02,2019-12-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
0989af45-8e4e-4303-9879-2f57c057df6f,Neil,Nielsen,non-binary,1991-08-28,2019-12-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
34630319-fcb8-40b2-a142-f610e0ec5664,Leia,Pratt,non-binary,1972-07-16,2020-01-01,,Active,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
64de9847-fe8b-4cef-a14e-ce13afdce45d,Meridith,Dunlap,non-binary,1994-04-08,2020-02-01,2021-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
631fb6f0-d75b-4160-8b62-aea13db48f15,Na,Clay,female,1997-07-21,2020-02-01,2022-08-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
d464ca0f-9bfe-4e64-a028-a963fe44bda7,Willis,Vega,non-binary,1988-04-06,2020-02-01,2022-09-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
1e991c20-b76a-4b57-b276-39092cfca5e8,Derick,Fry,non-binary,1974-10-31,2020-02-01,2023-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
654ca0fd-f801-41d9-bf2b-2cb55ad80d01,Foster,Weber,male,1988-07-07,2020-03-01,2021-06-30,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
e77b7450-bd8a-4616-85c6-563888256f73,Ermelinda,Ortiz,non-binary,1995-08-04,2020-03-01,2022-08-31,Resigned,5a621969-b47a-4689-905f-ac8463b80da7,92458503-8516-488d-a11d-5ccf25e68316
c9ac7fc5-4812-4ba3-9c24-a13d214f3ebf,Sharan,Callahan,non-binary,1995-12-15,2020-03-01,2022-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
f19fd163-5c7b-40d4-9131-f6a36269ec99,Lynna,Patrick,non-binary,1984-01-24,2020-03-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
cdebfe5b-c3f2-45a4-9d2d-07691a68ba82,Glynda,Baird,male,1997-09-22,2020-03-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
9553f6a8-0660-4b96-8b54-8aa08d5135fb,Emmaline,Britt,female,1995-01-11,2020-04-01,2022-04-30,Terminated,45b743f6-aa8e-4bc9-aac1-4020269a90ea,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
457ce3f6-91a0-44aa-b0a9-54f0d7618f94,Ellan,Harding,male,1996-09-09,2020-04-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
5038588c-67f6-44e2-8567-d7253ef54c8f,David,Case,male,1976-01-31,2020-05-01,2023-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
a91556e3-fa93-4e27-8fd8-c93b5944f68f,Florencio,Mcdonald,male,1994-08-09,2020-05-01,2024-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
aec0eafd-5f73-4104-894c-5b579967c618,Darren,Middleton,non-binary,1994-02-23,2020-05-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
3f42ad44-887b-41d1-987a-3321ad030e6d,Twana,Burton,non-binary,1998-07-20,2020-05-01,,Active,3945373d-5f7a-4b78-80d6-b33d3e89ddfb,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
beb0e919-801e-4f50-b5ed-fc958f837b7e,Fe,Moran,non-binary,1994-10-05,2020-07-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
65ba0fe6-e879-4177-9d2f-9292dbb8f7e9,Orlando,Bryan,non-binary,1991-08-24,2020-08-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
43dba8d1-8466-4f07-96d1-b78626c5c66c,Ligia,Whitney,female,1989-05-10,2020-08-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
35bcec2c-1f01-41a3-b498-702408922740,Marcel,Ortega,female,1988-02-01,2020-09-01,2022-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
76b1166c-bffb-435a-b979-b464ac45b5ea,Javier,Bruce,non-binary,1979-05-16,2020-09-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
dcb78dd3-e10e-4f78-b8fb-751a92321bb4,Brande,Parsons,non-binary,1986-11-21,2020-10-01,2022-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
e39f9bc4-dbc3-4f80-a06f-66b7fa39a81e,Gale,Hyde,non-binary,1995-08-03,2020-10-01,2024-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
2bf852bd-12df-48ef-bbef-52f532813ea3,Hank,Chavez,male,1990-08-09,2020-10-01,,Active,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
0dc43a1d-8f08-40a3-a911-d0e7ae567230,Sal,Dennis,male,1998-06-30,2020-11-01,2022-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
9b66871d-a97b-461f-bba8-5838b692aa3f,Lucina,Butler,non-binary,1981-03-15,2020-11-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
2164c8ab-d8bd-473b-b189-730c7e85d1d9,Wei,Rowe,non-binary,1972-01-12,2020-11-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
b23533ac-d169-497e-81ae-428c13f619db,Willia,Turner,male,1982-04-04,2020-11-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
00f57773-7a82-4f71-9b02-374814334239,Jewel,Buchanan,male,1998-05-15,2020-11-01,,Active,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
34ac210a-7280-4023-aa30-6d582db9ecdf,Zane,Leblanc,female,1995-07-20,2020-12-01,2022-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
2dc367ee-e852-4267-a12e-533180c02c3c,Lakita,Madden,female,1996-11-08,2020-12-01,2023-12-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
24fb5852-4090-4db5-b7dc-6a11cda1e6ee,Season,Poole,non-binary,1975-02-09,2020-12-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
e89900e5-f618-4cb4-93e2-b55188cf29f2,Hollis,Bird,male,1970-01-17,2021-01-01,2021-05-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
a307777d-66e1-4b25-be0b-26be5f12f20a,Ivory,Barlow,female,1978-10-17,2021-01-01,2023-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
91a443d9-4489-4931-a6b8-72ff308e02a6,Nguyet,Wright,non-binary,1969-03-02,2021-01-01,2024-07-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
0f0400fb-d21a-4794-b907-03b882c793f1,Guillermo,Le,non-binary,1989-02-19,2021-01-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
bdb5deab-9baa-4814-bc0a-51b0f5bd2a79,Hildred,Wooten,non-binary,1989-09-27,2021-01-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
989478e7-47e6-40b1-9f2f-1638ab138d34,Anthony,Burton,male,1990-05-07,2021-01-01,,Active,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,782c340e-360a-41d5-8b6f-273e1bbd6399
c25b8feb-292e-491e-afe1-c522e48478c2,Simona,Clay,non-binary,1985-11-09,2021-02-01,2024-06-30,Terminated,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
f9751221-4940-49bb-94cb-a9ef282abe67,Georgine,Boyer,non-binary,1989-10-26,2021-02-01,,Active,5a810447-1b6e-4f7d-8ec7-21ed5ef4c33a,a16cff46-d4fc-46a0-b3ad-0ea3c1a5520c
d8e88933-8021-4bcd-8bcf-c648e303999d,Joannie,Guthrie,male,1998-10-27,2021-03-01,2021-08-31,Terminated,b955e70e-c842-422a-90de-f3841bd1b14c,783cb8c5-0b77-478d-abee-6ba43437f237
95cd4055-1d3d-4971-b905-c0272c8bc6a9,Shery,Haney,non-binary,1996-06-21,2021-03-01,2022-09-30,Terminated,b955e70e-c842-422a-90de-f3841bd1b14c,783cb8c5-0b77-478d-abee-6ba43437f237
be3612ca-21df-4784-913b-5fb4d3302181,Joselyn,Matthews,male,1989-08-21,2021-03-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
56079682-5889-47cc-abe5-a153d70e51b1,Brad,Stevenson,non-binary,1985-08-20,2021-03-01,,Active,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
5caee119-c6cb-4c9e-ab74-937475c2c552,Arvilla,Mcfadden,male,1996-04-13,2021-03-01,,Active,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
d873bfc4-2bf5-4ece-8b78-f9ec2ffb6732,Raeann,Morrow,female,1977-01-27,2021-04-01,,Active,42412ba4-602f-4e84-845d-9c967fb8579a,
7c388b68-86bf-4604-9ad1-3c433c8e9a17,Wayne,Hall,non-binary,1993-04-04,2021-04-01,,Active,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
a820d6d4-49d8-4765-b6c4-d47a354aae2c,Truman,Melendez,non-binary,1995-10-08,2021-05-01,2023-05-31,Resigned,45b743f6-aa8e-4bc9-aac1-4020269a90ea,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
cc50eba3-5dad-465c-98cf-02300fa4b8f0,Deeann,Parsons,non-binary,1967-02-19,2021-06-01,2021-10-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
f3a7c5c3-e167-413f-8885-e53e4bf2368b,Burma,Savage,non-binary,1999-04-01,2021-06-01,2022-09-30,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
03d0361e-1263-4907-9e25-628e01964cfc,Harris,Lynn,female,1994-12-25,2021-06-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
b1387afd-a0eb-441a-a7e8-3a8dad4fcbdd,Numbers,Tyson,female,1999-08-27,2021-06-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
cde04799-c7a8-4429-903a-7eacc9d16305,Rickey,Mclean,non-binary,1997-09-14,2021-06-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
4e3435c2-527b-44d7-bde6-26eb100c231b,Jon,Sykes,female,1992-06-08,2021-06-01,,Active,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,782c340e-360a-41d5-8b6f-273e1bbd6399
c9988b68-b167-440c-838d-b1050635f2b1,Bret,Mueller,non-binary,1997-12-06,2021-07-01,2021-08-31,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
567a226c-8c62-4b56-9610-3c841e26e8ae,Tracey,Chan,non-binary,1997-04-07,2021-07-01,2022-08-31,Resigned,ca800f48-24a3-4802-9779-138796462142,92458503-8516-488d-a11d-5ccf25e68316
f5ae408f-801b-490a-a150-ebc10e5d4451,Lance,Chandler,non-binary,1966-08-02,2021-07-01,2022-11-30,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
fc5e0ad1-c7ad-42fd-bd76-f022b611efa6,Susy,Lara,non-binary,1997-10-08,2021-07-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
d8e02545-6000-4825-accd-3884a7c1fd1b,Oren,Thompson,non-binary,1999-12-02,2021-07-01,,Active,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
f4abf515-f192-410c-b503-f827ce67811a,Maynard,Salazar,non-binary,1996-05-18,2021-07-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
bb3af6e2-4e89-4a36-b6c5-2038f1b9c3f7,Tyron,Mitchell,female,1996-11-08,2021-07-01,,Active,27e4edca-2855-42d4-95e7-f02fda93317a,c2c8fac5-8bb5-416d-82fb-d8d19cd298de
87a65b25-48b8-4097-a9a6-462a067f4639,Fermin,Frazier,non-binary,1997-02-04,2021-08-01,2021-12-31,Terminated,b955e70e-c842-422a-90de-f3841bd1b14c,783cb8c5-0b77-478d-abee-6ba43437f237
dc49d2f1-587c-4e90-8995-1b0832c75d50,Wan,Massey,female,1987-12-14,2021-08-01,2023-08-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
265119b7-c1f1-42e2-8f5b-0d2ad49aeea8,Blondell,Head,female,1981-07-11,2021-08-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
e12b1665-32a0-46c2-bafb-08aef7d8f3ee,Miquel,Odom,male,1984-07-15,2021-08-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
102cd34d-26c1-43d9-b279-1af7f1dbbb2a,Devora,Holman,non-binary,1991-06-21,2021-08-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
5f3253a7-92e6-4e42-82a8-68f83fd076a7,Cherelle,Richardson,female,1999-01-02,2021-08-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
88890fc3-23dc-4dbd-8f0f-47c7ce915a6c,Neda,Holder,female,1999-05-09,2021-08-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
798b3f99-9480-4336-ae84-9dfd85c00a3a,Amee,Gamble,non-binary,1995-01-29,2021-08-01,,Active,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,783cb8c5-0b77-478d-abee-6ba43437f237
ddff435d-acd8-4249-a696-45b33299018b,Vena,Huffman,male,1996-10-20,2021-09-01,2022-11-30,Resigned,ba55a34e-7c02-4224-adb8-e673810d8c8a,92458503-8516-488d-a11d-5ccf25e68316
6558bbd5-2961-4c4e-8d0c-7f3e9a5375e6,Esteban,Shepherd,non-binary,1995-08-09,2021-09-01,2023-12-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
8f7f473e-8134-46c4-8cce-22a143e44d97,Deetta,Walls,male,1997-12-17,2021-09-01,,Active,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
d9c95463-fa43-427c-975a-f1a70d365657,Melia,Kirk,non-binary,1999-07-03,2021-09-01,,Active,5f44c938-ac3c-465f-9666-79f5052139aa,f9751221-4940-49bb-94cb-a9ef282abe67
c57184f8-b91c-4b95-a553-0e5095bf6a92,Rosana,Schroeder,female,1998-08-17,2021-10-01,2022-10-31,Resigned,1b1f9de8-7779-417b-a506-45ca3cfe4def,92458503-8516-488d-a11d-5ccf25e68316
